id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
decentraland,mana,Decentraland,https://coin-images.coingecko.com/coins/images/878/large/decentraland-mana.png?1696502010,0.404457,755888544,129,887456286,373193117.0,0.444123,0.332875,0.070925,21.2647,130951623.0,20.95437,1868034690.551934,2193179327.32015,2193179327.32015,5.85,-92.98364,2021-11-25T10:04:18.534Z,0.00923681,4344.33287,2017-10-31T00:00:00.000Z,"{'times': 19.222846461839854, 'currency': 'usd', 'percentage': 1922.2846461839854}",2024-11-16T15:55:13.233Z
notcoin,not,Notcoin,https://coin-images.coingecko.com/coins/images/33453/large/rFmThDiD_400x400.jpg?1701876350,0.00739969,755377756,130,755377756,248723334.0,0.00771642,0.00712881,0.00027088,3.79979,23723365.0,3.24243,102456957533.563,102456957533.563,,0.02836145,-73.74149,2024-06-02T18:00:38.587Z,0.00461057,61.52672,2024-05-24T07:12:14.147Z,,2024-11-16T15:55:12.614Z
usdd,usdd,USDD,https://coin-images.coingecko.com/coins/images/25380/large/UUSD.jpg?1696524513,0.997855,750154513,131,750488981,4854495.0,1.006,0.994634,0.00192709,0.1935,-4279708.683539629,-0.56727,753229292.475019,753565131.315411,,1.052,-5.03936,2023-10-23T22:45:25.398Z,0.928067,7.62306,2022-06-19T16:15:11.558Z,,2024-11-16T15:55:16.335Z
binance-peg-dogecoin,doge,Binance-Peg Dogecoin,https://coin-images.coingecko.com/coins/images/15768/large/dogecoin.png?1696515392,0.363209,747795194,132,747795194,11447105.0,0.389828,0.35634,0.00603062,1.6884,7868111.0,1.06336,2064000000.0,2064000000.0,,0.439184,-16.92768,2021-06-03T05:48:51.132Z,0.04955727,636.19999,2022-06-18T20:56:27.223Z,,2024-11-16T15:55:05.343Z
xdce-crowd-sale,xdc,XDC Network,https://coin-images.coingecko.com/coins/images/2912/large/xdc-icon.png?1696503661,0.04878255,727760759,133,1849755520,35571780.0,0.050344,0.03004564,0.01873691,62.36147,277886811.0,61.76993,14930338781.9,37948565174.7,,0.192754,-74.66786,2021-08-21T04:39:48.324Z,0.00039532,12251.76379,2019-07-22T00:00:00.000Z,"{'times': 1.069244968007484, 'currency': 'eth', 'percentage': 106.9244968007484}",2024-11-16T15:55:17.234Z
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,https://coin-images.coingecko.com/coins/images/33800/large/Icon___Dark.png?1702991855,3237.31,711389518,134,711389518,15926886.0,3286.24,3118.02,115.89,3.71289,23840350.0,3.46744,219832.008496036,219832.008496036,,4033.48,-19.65063,2024-03-13T08:55:33.936Z,2069.62,56.59231,2024-01-23T14:25:53.609Z,,2024-11-16T15:55:10.859Z
l2-standard-bridged-weth-base,weth,L2 Standard Bridged WETH (Base),https://coin-images.coingecko.com/coins/images/39810/large/weth.png?1724139790,3135.82,696124087,135,696124087,834100531.0,3202.16,3016.64,108.85,3.59597,6616966.0,0.95967,221990.945684618,221990.945684618,,3444.73,-8.65504,2024-11-12T09:06:21.294Z,2160.5,45.64148,2024-09-06T21:02:32.860Z,,2024-11-16T15:55:15.010Z
conflux-token,cfx,Conflux,https://coin-images.coingecko.com/coins/images/13079/large/3vuYMbjN.png?1696512867,0.150329,694611331,136,834872368,67382888.0,0.154377,0.140951,0.00928232,6.58103,39534542.0,6.0351,4627714634.15951,5562176866.00157,,1.7,-91.13994,2021-03-27T03:43:35.178Z,0.02199898,585.01387,2022-12-30T08:16:30.345Z,,2024-11-16T15:55:09.133Z
book-of-meme,bome,BOOK OF MEME,https://coin-images.coingecko.com/coins/images/36071/large/bome.png?1710407255,0.00998142,685879698,137,685879698,766352753.0,0.01116435,0.00961676,0.0003535,3.67162,21276656.0,3.20141,68999659569.0,68999659569.0,68999659569.0,0.02688878,-62.84089,2024-03-16T13:51:17.648Z,5.848e-05,16984.80607,2024-03-14T10:17:29.365Z,,2024-11-16T15:55:07.420Z
gnosis,gno,Gnosis,https://coin-images.coingecko.com/coins/images/662/large/logo_square_simple_300px.png?1696501854,255.09,658990963,138,763431142,9978627.0,259.5,241.69,13.4,5.54542,30286633.0,4.81731,2589589.0,3000000.0,3000000.0,644.2,-60.29978,2021-11-08T17:33:29.302Z,6.88,3615.07893,2020-03-13T02:24:11.825Z,,2024-11-16T15:55:10.176Z
wormhole,w,Wormhole,https://coin-images.coingecko.com/coins/images/35087/large/womrhole_logo_full_color_rgb_2000px_72ppi_fb766ac85a.png?1708688954,0.239899,654446948,139,2396094440,92443759.0,0.247736,0.223072,0.01592293,7.10919,39984335.0,6.5072,2731306985.0,10000000000.0,10000000000.0,1.66,-85.49159,2024-04-03T11:46:35.308Z,0.16434,46.34853,2024-08-05T06:26:45.610Z,,2024-11-16T15:55:18.073Z
terra-luna,lunc,Terra Luna Classic,https://coin-images.coingecko.com/coins/images/8284/large/01_LunaClassic_color.png?1696508486,0.00011947,652672714,140,778409178,236818059.0,0.00012611,9.784e-05,2.158e-05,22.04915,115486928.0,21.49851,5465373916547.97,6518270377268.05,,119.18,-99.9999,2022-04-05T12:24:58.854Z,9.99967e-07,12092.74325,2022-05-13T02:34:40.340Z,,2024-11-16T15:55:16.385Z
chiliz,chz,Chiliz,https://coin-images.coingecko.com/coins/images/8834/large/CHZ_Token_updated.png?1696508986,0.071371,650238113,141,650238113,188014264.0,0.07243,0.063982,0.007389,11.54865,64641326.0,11.03854,9121824867.0,9121824867.0,,0.878633,-91.84866,2021-03-13T08:04:21.200Z,0.00410887,1643.06573,2019-09-28T00:00:00.000Z,"{'times': 2.244113829038235, 'currency': 'usd', 'percentage': 224.4113829038235}",2024-11-16T15:55:07.508Z
frax,frax,Frax,https://coin-images.coingecko.com/coins/images/13422/large/FRAX_icon.png?1696513182,0.996443,646808714,142,646808714,8623158.0,1.003,0.992795,-0.000700526545755587,-0.07025,-2420463.077355504,-0.37282,649433438.165934,649433438.165934,,1.14,-12.7904,2021-02-07T12:55:35.766Z,0.874536,13.72689,2023-03-11T07:50:39.316Z,,2024-11-16T15:55:09.823Z
spx6900,spx,SPX6900,https://coin-images.coingecko.com/coins/images/31401/large/sticker_%281%29.jpg?1702371083,0.688767,642622889,143,642622889,35584091.0,0.695683,0.611931,0.076836,12.55638,71893621.0,12.5968,930993089.4490612,930993089.4490612,1000000000.0,0.985483,-29.43587,2024-10-29T11:32:11.281Z,0.00131808,52658.26091,2024-02-04T19:12:19.110Z,,2024-11-16T15:55:15.717Z
tether-gold,xaut,Tether Gold,https://coin-images.coingecko.com/coins/images/10481/large/Tether_Gold.png?1696510471,2565.28,630858312,144,630858312,4096520.0,2588.65,2556.62,-7.11530594590522,-0.2766,-5824730.905952096,-0.91486,246524.33,246524.33,,2815.31,-9.07971,2024-10-23T08:16:16.662Z,1447.84,76.79326,2020-03-19T13:45:41.821Z,,2024-11-16T15:55:16.215Z
act-i-the-ai-prophecy,act,Act I The AI Prophecy,https://coin-images.coingecko.com/coins/images/50984/large/ai_prophecy.jpg?1729653897,0.659605,625049385,145,625049385,725117573.0,0.787808,0.655665,-0.09065744460608227,-12.08343,-86210155.52961898,-12.12077,948246576.732402,948246576.732402,1000000000.0,0.919768,-28.19937,2024-11-14T08:35:39.083Z,0.01259861,5141.84261,2024-10-25T19:44:36.847Z,,2024-11-16T15:55:12.823Z
arbitrum-bridged-weth-arbitrum-one,weth,Arbitrum Bridged WETH (Arbitrum One),https://coin-images.coingecko.com/coins/images/39713/large/WETH.PNG?1723731496,3136.29,622115260,146,622115260,725155106.0,3204.9,3016.46,110.7,3.65869,12055865.0,1.97618,198423.298188553,198423.298188553,,3431.31,-8.34336,2024-11-12T09:07:06.624Z,2161.12,45.52759,2024-09-06T21:04:39.238Z,,2024-11-16T15:55:18.157Z
zcash,zec,Zcash,https://coin-images.coingecko.com/coins/images/486/large/circle-zcash-color.png?1696501740,40.94,618476001,147,859018583,59176967.0,42.48,37.33,3.61,9.66353,52129210.0,9.20447,15119575.1655448,21000000.0,21000000.0,3191.93,-98.69915,2016-10-29T00:00:00.000Z,16.08,158.22019,2024-07-05T04:22:29.321Z,,2024-11-16T15:55:17.661Z
turbo,turbo,Turbo,https://coin-images.coingecko.com/coins/images/30117/large/TurboMark-QL_200.png?1708079597,0.00881102,606566569,148,606566569,297038671.0,0.0097238,0.00841323,0.00038961,4.62641,23720401.0,4.06975,69000000000.0,69000000000.0,69000000000.0,0.01316848,-32.82872,2024-10-15T14:29:39.918Z,6.518e-05,13470.9637,2023-09-26T21:46:54.834Z,,2024-11-16T15:55:16.441Z
axelar,axl,Axelar,https://coin-images.coingecko.com/coins/images/27277/large/V-65_xQ1_400x400.jpeg?1696526329,0.719151,606176336,149,844352217,36463614.0,0.750293,0.651071,0.06808,10.45661,56089670.0,10.19652,844953835.665155,1176949019.91602,,2.64,-72.72865,2024-03-01T09:20:05.541Z,0.312911,130.42645,2023-10-26T16:35:19.041Z,,2024-11-16T15:55:14.421Z
grass,grass,Grass,https://coin-images.coingecko.com/coins/images/40094/large/Grass.jpg?1725697048,2.5,606111751,150,2485031161,218726123.0,2.9,2.48,-0.23897794048804144,-8.73985,-62726963.68356013,-9.37849,243905091.0,1000000000.0,1000000000.0,3.89,-35.90535,2024-11-08T12:26:05.892Z,0.654959,280.89803,2024-10-28T15:20:48.857Z,,2024-11-16T15:55:10.120Z
arkham,arkm,Arkham,https://coin-images.coingecko.com/coins/images/30929/large/Arkham_Logo_CG.png?1696529771,2.03,602685574,151,2026576094,162340837.0,2.15,2.0,0.01436108,0.71311,3731524.0,0.62301,297391041.0,1000000000.0,1000000000.0,3.98,-48.59123,2024-03-10T00:04:54.733Z,0.287824,610.17262,2023-10-19T02:00:13.308Z,,2024-11-16T15:55:14.393Z
ethereum-name-service,ens,Ethereum Name Service,https://coin-images.coingecko.com/coins/images/19785/large/ENS.jpg?1727872989,18.02,596493188,152,1798530577,214165352.0,18.48,16.36,1.66,10.15292,51060740.0,9.36151,33165585.054507963,100000000.0,100000000.0,83.4,-78.07532,2021-11-11T02:20:01.099Z,6.69,173.28447,2023-10-19T02:35:00.861Z,,2024-11-16T15:55:09.898Z
binance-staked-sol,bnsol,Binance Staked SOL,https://coin-images.coingecko.com/coins/images/40132/large/bnsol.png?1725968367,217.3,587208732,153,587208732,8148747.0,224.06,211.0,6.3,2.98347,34248024.0,6.19357,2707495.31107499,2707495.31107499,,227.37,-4.31661,2024-11-12T09:02:10.915Z,127.32,70.87543,2024-09-18T15:30:14.531Z,,2024-11-16T15:55:05.384Z
nervos-network,ckb,Nervos Network,https://coin-images.coingecko.com/coins/images/9566/large/Nervos_White.png?1696509646,0.01302789,584389523,154,593703070,75611323.0,0.01330261,0.01230863,0.00067074,5.42794,29837328.0,5.38044,44949240027.7401,45665606161.0605,,0.04370633,-70.17369,2021-03-31T17:08:59.155Z,0.00197892,558.74217,2022-12-17T14:25:57.243Z,"{'times': 0.302789156230465, 'currency': 'usd', 'percentage': 30.2789156230465}",2024-11-16T15:55:12.311Z
superfarm,super,SuperVerse,https://coin-images.coingecko.com/coins/images/14040/large/SV-Logo-200x200.png?1706880312,1.29,580240319,155,1284582305,40631853.0,1.34,1.21,0.073764,6.08699,30843445.0,5.61406,451694843.416917,999998077.416917,999998077.416917,4.74,-72.78843,2021-03-31T07:38:55.006Z,0.070397,1732.78511,2023-10-19T02:20:23.295Z,,2024-11-16T15:55:15.764Z
iota,iota,IOTA,https://coin-images.coingecko.com/coins/images/692/large/IOTA_Swirl.png?1696501881,0.161713,570033426,156,745656404,41903682.0,0.167068,0.143477,0.01818947,12.67349,64408707.0,12.73844,3516571099.0,4600000000.0,4600000000.0,5.25,-96.88906,2017-12-19T00:00:00.000Z,0.081637,100.01447,2020-03-13T02:22:41.168Z,"{'times': 0.33637239735395, 'currency': 'btc', 'percentage': 33.637239735395}",2024-11-16T15:55:10.595Z
dydx,ethdydx,dYdX,https://coin-images.coingecko.com/coins/images/17500/large/hjnIm9bV.jpg?1696517040,1.26,569365322,157,569365322,81641751.0,1.31,1.17,0.085861,7.31536,35951654.0,6.73992,453379714.98608893,453379714.98608893,1000000000.0,27.86,-95.47043,2021-09-30T01:23:43.570Z,0.807449,56.28743,2024-09-06T21:02:21.275Z,,2024-11-16T15:55:09.185Z
coinbase-wrapped-staked-eth,cbeth,Coinbase Wrapped Staked ETH,https://coin-images.coingecko.com/coins/images/27008/large/cbeth.png?1709186989,3395.49,565146607,158,1269484719,12779069.0,3470.55,3270.58,115.22,3.51247,17840903.0,3.25977,166378.180357941,373734.098223212,,4335.7,-21.39027,2024-03-12T00:21:42.892Z,1036.96,228.6813,2022-11-09T23:45:43.665Z,,2024-11-16T15:55:07.877Z
bitcoin-gold,btg,Bitcoin Gold,https://coin-images.coingecko.com/coins/images/1043/large/bitcoin-gold-logo.png?1696502150,32.33,564759452,159,677172545,25375048.0,33.31,30.51,1.76,5.76865,29696283.0,5.55005,17513924.0,21000000.0,,456.25,-92.7443,2017-12-20T00:00:00.000Z,4.25,678.10023,2020-03-13T02:22:52.902Z,,2024-11-16T15:55:05.738Z
fwog,fwog,Fwog,https://coin-images.coingecko.com/coins/images/39453/large/fwog.png?1722318442,0.576988,562693681,160,562693681,32386219.0,0.663826,0.578092,-0.013661116496072712,-2.3129,-14539733.056418538,-2.51887,975635328.0,975635328.0,975635328.0,0.736315,-20.47104,2024-11-14T00:40:53.748Z,0.00924364,6234.98707,2024-08-08T00:56:41.729Z,,2024-11-16T15:55:09.792Z
moo-deng,moodeng,Moo Deng,https://coin-images.coingecko.com/coins/images/50264/large/MOODENG.jpg?1726726975,0.561819,556668537,161,556668537,334282887.0,0.645406,0.55607,-0.06989821879752278,-11.06479,-77654420.58020818,-12.2421,989971791.17,989971791.17,989971791.17,0.680378,-17.08609,2024-11-15T14:06:28.269Z,0.01544782,3551.83101,2024-09-20T13:55:20.098Z,,2024-11-16T15:55:12.969Z
beldex,bdx,Beldex,https://coin-images.coingecko.com/coins/images/5111/large/Beldex.png?1696505631,0.08162,543442666,162,807592809,12156612.0,0.08364,0.081186,-0.000649721325430203,-0.78975,-9647064.499664307,-1.74421,6681574210.27435,9929274285.22276,,0.450785,-81.91661,2018-12-17T00:00:00.000Z,0.00027519,29522.63089,2019-11-01T11:05:12.090Z,"{'times': -0.6735207037735054, 'currency': 'usd', 'percentage': -67.35207037735053}",2024-11-16T15:55:14.653Z
oasis-network,rose,Oasis,https://coin-images.coingecko.com/coins/images/13162/large/OASIS.jpg?1727698287,0.080638,541796810,163,805071682,56624905.0,0.084373,0.073449,0.00683843,9.26619,44400213.0,8.92652,6729795897.58809,10000000000.0,10000000000.0,0.597347,-86.44545,2022-01-15T03:31:11.062Z,0.03200566,152.97907,2020-11-26T17:09:12.182Z,,2024-11-16T15:55:12.407Z
pepecoin-2,pepecoin,PepeCoin,https://coin-images.coingecko.com/coins/images/30219/large/pepecoin.jpeg?1696529130,4.46,535317248,164,594412284,9471542.0,4.59,4.08,0.356535,8.69547,40565049.0,8.19906,120470386.80871801,133769420.0,133769420.0,7.51,-40.66965,2024-04-11T03:26:48.637Z,0.01088097,40841.56646,2023-10-13T16:41:39.013Z,,2024-11-16T15:55:13.505Z
havven,snx,Synthetix Network,https://coin-images.coingecko.com/coins/images/3406/large/SNX.png?1696504103,1.62,530698506,165,531384865,53079155.0,1.66,1.47,0.149641,10.17784,47556086.0,9.84308,327769196.13952357,328193104.088774,328193104.088774,28.53,-94.30997,2021-02-14T01:12:38.505Z,0.0347864,4567.03984,2019-01-06T00:00:00.000Z,"{'times': 2.239816483452886, 'currency': 'usd', 'percentage': 223.9816483452886}",2024-11-16T15:55:10.611Z
safe,safe,Safe,https://coin-images.coingecko.com/coins/images/27032/large/Artboard_1_copy_8circle-1.png?1696526084,1.059,530576928,166,1057701441,20920834.0,1.09,1.011,0.03967778,3.89286,19308217.0,3.77653,501632037.0,1000000000.0,1000000000.0,3.56,-70.19445,2024-04-23T07:10:17.083Z,0.619886,71.0952,2024-08-07T17:14:57.335Z,,2024-11-16T15:55:14.438Z
pancakeswap-token,cake,PancakeSwap,https://coin-images.coingecko.com/coins/images/12632/large/pancakeswap-cake-logo_%281%29.png?1696512440,1.89,529733877,167,719466933,106843683.0,1.93,1.77,0.117483,6.63893,31771961.0,6.3804,281181858.68925,381891848.884528,450000000.0,43.96,-95.70243,2021-04-30T10:08:22.934Z,0.194441,871.71661,2020-11-03T14:29:34.165Z,,2024-11-16T15:55:13.677Z
paypal-usd,pyusd,PayPal USD,https://coin-images.coingecko.com/coins/images/31212/large/PYUSD_Logo_%282%29.png?1696530039,0.999922,527920494,168,527920494,48843550.0,1.006,0.997344,0.00054245,0.05428,26129430.0,5.20723,529172309.678266,529172309.678266,,1.021,-2.0046,2023-10-23T22:44:57.056Z,0.972731,2.83164,2024-01-03T12:05:24.231Z,,2024-11-16T15:55:14.519Z
zksync,zk,ZKsync,https://coin-images.coingecko.com/coins/images/38043/large/ZKTokenBlack.png?1718614502,0.143275,525812712,169,3004644068,111624386.0,0.148657,0.134098,0.00851614,6.31956,28917947.0,5.81973,3675000000.0,21000000000.0,21000000000.0,0.320983,-55.21573,2024-06-17T07:44:40.385Z,0.08305,73.0887,2024-08-05T06:45:42.754Z,,2024-11-16T15:55:17.563Z
ronin,ron,Ronin,https://coin-images.coingecko.com/coins/images/20009/large/photo_2024-04-06_22-52-24.jpg?1712415367,1.46,525804350,170,1458357912,25760660.0,1.49,1.37,0.086919,6.33903,30975245.0,6.25979,360545477.363549,1000000000.0,1000000000.0,4.45,-67.04512,2024-03-26T05:12:38.487Z,0.196601,646.02826,2022-11-21T19:36:31.487Z,,2024-11-16T15:55:14.556Z
bitcoin-avalanche-bridged-btc-b,btc.b,Avalanche Bridged BTC (Avalanche),https://coin-images.coingecko.com/coins/images/26115/large/btcb.png?1696525205,90329.0,522614865,171,522614865,41986654.0,91714.0,88274.0,2054.94,2.3279,14272016.0,2.80756,5801.53302407,5801.53302407,,93003.0,-2.69151,2024-11-13T16:15:42.138Z,7806.11,1059.35114,2023-03-03T05:01:42.603Z,,2024-11-16T15:55:05.723Z
dexe,dexe,DeXe,https://coin-images.coingecko.com/coins/images/12713/large/DEXE_token_logo.png?1696512514,9.04,515898385,172,871869273,1860835.0,9.19,8.59,0.453069,5.277,25357321.0,5.16926,57103247.523268454,96504599.3360945,,32.38,-71.98822,2021-03-08T13:29:57.935Z,0.671563,1250.65159,2020-11-06T19:31:40.144Z,,2024-11-16T15:55:13.792Z
super-oeth,superoethb,Super OETH,https://coin-images.coingecko.com/coins/images/39828/large/Super_OETH.png?1724208268,3132.75,515897871,173,515897871,1530795.0,3207.9,3016.68,99.3,3.27343,19349749.0,3.89685,164407.237740438,164407.237740438,,3402.49,-7.5466,2024-11-12T09:32:22.654Z,2170.26,44.9465,2024-09-06T21:25:09.839Z,,2024-11-16T15:55:15.436Z
corgiai,corgiai,CorgiAI,https://coin-images.coingecko.com/coins/images/30933/large/Token.png?1696529775,0.00148575,509027060,174,551953508,750959.0,0.00160662,0.00144682,3.884e-05,2.68427,8570825.0,1.7126,343529984373.978,372500000000.0,500000000000.0,0.0042301,-64.80697,2024-03-02T22:59:31.763Z,4.414e-05,3272.54998,2023-09-06T20:16:08.253Z,,2024-11-16T15:55:08.522Z
blur,blur,Blur,https://coin-images.coingecko.com/coins/images/28453/large/blur.png?1696527448,0.252874,506525544,175,756040961,127888305.0,0.261206,0.224395,0.02734658,12.12561,53769772.0,11.87611,2009913099.17237,3000000000.0,3000000000.0,5.02,-94.94726,2023-02-14T17:33:55.928Z,0.109611,131.23344,2024-08-05T13:30:41.661Z,,2024-11-16T15:55:06.463Z
pax-gold,paxg,PAX Gold,https://coin-images.coingecko.com/coins/images/9519/large/paxgold.png?1696509604,2564.29,504657930,176,504657930,20612459.0,2586.53,2554.09,-6.065269054996406,-0.23597,-3115264.606679201,-0.61351,197185.776,197185.776,,2855.83,-10.35771,2024-04-13T21:01:41.334Z,1399.64,82.90652,2019-11-18T03:09:35.959Z,,2024-11-16T15:55:13.666Z
sats-ordinals,sats,SATS (Ordinals),https://coin-images.coingecko.com/coins/images/30666/large/_dD8qr3M_400x400.png?1702913020,2.41488e-07,504435301,177,504435301,51964442.0,2.58961e-07,2.34888e-07,6.058e-09,2.57312,9422780.0,1.90354,2100000000000000.0,2100000000000000.0,2100000000000000.0,9.22983e-07,-73.75026,2023-12-15T11:45:07.985Z,3.189e-09,7497.13445,2023-07-08T13:03:18.882Z,,2024-11-16T15:55:14.769Z
virtual-protocol,virtual,Virtuals Protocol,https://coin-images.coingecko.com/coins/images/34057/large/LOGOMARK.png?1708356054,0.501918,501622777,178,501622777,41283441.0,0.603703,0.502203,-0.03973761358873373,-7.33633,-43532447.02408433,-7.98533,1000000000.0,1000000000.0,1000000000.0,0.603703,-16.58852,2024-11-16T04:00:49.095Z,0.00748604,6626.62346,2024-01-23T20:55:21.653Z,,2024-11-16T15:55:16.929Z
true-usd,tusd,TrueUSD,https://coin-images.coingecko.com/coins/images/3449/large/tusd.png?1696504140,0.996437,492723219,179,492723219,44510983.0,1.003,0.994542,-0.002491693576980647,-0.24944,-3637074.0962486267,-0.73275,495601552.61,495601552.61,,1.62,-38.42984,2018-08-26T20:41:09.375Z,0.88355,12.78604,2020-03-12T10:47:51.380Z,,2024-11-16T15:55:16.224Z
apenft,nft,APENFT,https://coin-images.coingecko.com/coins/images/15687/large/apenft.jpg?1696515316,4.92924e-07,487846041,180,492716253,45247041.0,5.03293e-07,4.66998e-07,2.5836e-08,5.5312,24276066.0,5.23676,990105682877398.0,999990000000000.0,999990000000000.0,7.53e-06,-93.4481,2021-09-05T00:10:47.823Z,2.98737e-07,65.14879,2023-06-10T04:30:05.717Z,,2024-11-16T15:55:13.047Z
dog-go-to-the-moon-rune,dog,DOG•GO•TO•THE•MOON (Runes),https://coin-images.coingecko.com/coins/images/37352/large/DOGGOTOTHEMOON.png?1714096969,0.00489827,487331954,181,487331954,35509373.0,0.00541789,0.00431636,0.00057084,13.19128,53042794.0,12.2137,100000000000.0,100000000000.0,100000000000.0,0.00976482,-49.50601,2024-06-04T12:07:35.002Z,0.0018022,173.59088,2024-08-05T06:45:06.508Z,,2024-11-16T15:55:09.084Z
frax-ether,frxeth,Frax Ether,https://coin-images.coingecko.com/coins/images/28284/large/frxETH_icon.png?1696527284,3134.95,486476291,182,486476291,4891620.0,3190.01,3008.59,103.57,3.41643,13662038.0,2.88951,155259.836944766,155259.836944766,,4062.68,-22.75348,2024-03-12T00:44:25.688Z,1137.25,175.95342,2022-11-23T02:25:33.267Z,,2024-11-16T15:55:09.633Z
gigachad-2,giga,Gigachad,https://coin-images.coingecko.com/coins/images/34755/large/IMG_0015.png?1705957165,0.050485,484680474,183,484680474,16948027.0,0.054483,0.0458631,0.00372817,7.97353,35444237.0,7.88989,9604136902.35,9604136902.35,10000000000.0,0.07644,-34.18605,2024-11-06T06:05:27.016Z,1.244e-05,404238.24209,2024-02-06T19:23:17.592Z,,2024-11-16T15:55:17.146Z
ether-fi-staked-btc,ebtc,Ether.fi Staked BTC,https://coin-images.coingecko.com/coins/images/50411/large/eBTC.png?1727664788,88996.0,462905580,184,462905669,618735.0,91994.0,87820.0,1175.44,1.33847,28074553.0,6.45643,5210.99104802,5210.99204802,,93130.0,-4.43647,2024-11-13T18:55:46.571Z,58795.0,51.37152,2024-10-10T18:29:41.489Z,,2024-11-16T15:55:09.165Z
woo-network,woo,WOO,https://coin-images.coingecko.com/coins/images/12921/large/WOO_Logos_2023_Profile_Pic_WOO.png?1696512709,0.249542,459678219,185,554648466,65793341.0,0.266545,0.231985,0.01479947,6.30455,28248413.0,6.54763,1843041734.96983,2223817070.0374,2223817070.0374,1.78,-85.93666,2021-11-15T13:44:18.437Z,0.02211546,1030.8264,2021-01-04T10:19:13.803Z,,2024-11-16T15:55:17.658Z
stepn,gmt,GMT,https://coin-images.coingecko.com/coins/images/23597/large/token-gmt-200x200.png?1703153841,0.154277,458432051,186,810071059,59435268.0,0.158237,0.141378,0.01263963,8.92393,34829480.0,8.22221,2980894357.35338,5267380945.13713,6000000000.0,4.11,-96.22959,2022-04-28T03:29:53.820Z,0.085266,81.62362,2024-08-05T11:31:52.253Z,,2024-11-16T15:55:15.768Z
polygon-pos-bridged-weth-polygon-pos,weth,Polygon PoS Bridged WETH (Polygon POS),https://coin-images.coingecko.com/coins/images/39708/large/WETH.PNG?1723730343,3135.09,455527818,187,454900457,53663686.0,3196.7,3017.05,107.12,3.53781,16790167.0,3.82693,145220.295355779,145020.295355779,,3421.39,-8.00283,2024-11-12T09:32:13.908Z,2162.83,45.53085,2024-09-06T21:06:18.843Z,,2024-11-16T15:55:14.209Z
tbtc,tbtc,tBTC,https://coin-images.coingecko.com/coins/images/11224/large/0x18084fba666a33d37592fa2633fd49a74dd93a88.png?1696511155,89944.0,455238856,188,455238856,16862810.0,91370.0,88110.0,1812.72,2.05684,12370002.0,2.79315,5050.95871389,5050.95871389,,92395.0,-2.57287,2024-11-13T17:15:38.717Z,10104.3,790.88226,2020-09-23T00:00:00.000Z,,2024-11-16T15:55:15.884Z
kava,kava,Kava,https://coin-images.coingecko.com/coins/images/9761/large/kava.png?1696509822,0.419852,454638046,190,454638046,30742528.0,0.417881,0.377352,0.0417327,11.03693,44403422.0,10.82391,1082854224.0,1082854224.0,,9.12,-95.43167,2021-08-30T11:10:02.948Z,0.247359,68.43642,2024-08-05T06:27:34.050Z,,2024-11-16T15:55:10.761Z
ondo-us-dollar-yield,usdy,Ondo US Dollar Yield,https://coin-images.coingecko.com/coins/images/31700/large/usdy_%281%29.png?1696530524,1.095,452511188,189,463050557,7312077.0,1.096,1.036,0.03401594,3.20654,12340373.0,2.80354,414090292.635639,423734805.662666,,1.26,-13.2257,2024-03-27T05:24:08.110Z,0.934184,17.3216,2024-01-14T11:40:50.825Z,,2024-11-16T15:55:12.535Z
eigenlayer,eigen,Eigenlayer,https://coin-images.coingecko.com/coins/images/37441/large/eigen.jpg?1728023974,2.41,448295350,191,4064529505,94848105.0,2.57,2.33,0.062376,2.66034,9750350.0,2.22334,186582000.0,1691670555.48157,,4.47,-46.09448,2024-10-01T06:54:55.382Z,2.26,6.56312,2024-11-03T15:10:36.853Z,,2024-11-16T15:55:10.303Z
astar,astr,Astar,https://coin-images.coingecko.com/coins/images/22617/large/astr.png?1696521933,0.060482,447718156,192,500784721,28989317.0,0.062227,0.056146,0.00417964,7.42355,31494235.0,7.56666,7405324056.0,8283052839.0,,0.421574,-85.60687,2022-01-17T13:34:36.289Z,0.03269521,85.58566,2022-10-13T13:05:41.982Z,,2024-11-16T15:55:14.139Z
compound-governance-token,comp,Compound,https://coin-images.coingecko.com/coins/images/10775/large/COMP.png?1696510737,50.34,444438991,193,502708969,50526985.0,51.71,46.42,3.92,8.45245,32187987.0,7.80786,8840880.47467759,10000000.0,10000000.0,910.54,-94.44438,2021-05-12T02:29:08.794Z,25.74,96.52537,2023-06-10T16:15:05.289Z,,2024-11-16T15:55:08.618Z
bridged-usdc-polygon-pos-bridge,usdc.e,Bridged USDC (Polygon PoS Bridge),https://coin-images.coingecko.com/coins/images/33000/large/usdc.png?1700119918,1.001,431318176,194,431318176,88316140.0,1.003,0.995657,0.00253073,0.25354,-261228.88610225916,-0.06053,431940501.928528,431940501.928528,,1.028,-2.61871,2024-04-14T06:50:14.967Z,0.975633,2.58945,2024-02-28T17:40:28.349Z,,2024-11-16T15:55:07.112Z
